first_name,last_name,pesel,city
PIOTR,KENIG,70071645573,BYTOM
LEON,BŁASZCZYŃSKI,79110310130,GLIWICE
DOMINIK,PARUZEL,60071873456,RADOM
IGA,PONIEWIERSKA,89021566468,SOSNOWIEC
GABRIEL,SŁOTA,58110894974,OPOLE
JULIAN,KOSZELA,73090215259,OLSZTYN
MARCELINA,MIŚKOWICZ,54061730520,KRAKÓW
STANISŁAW,GALEK,78061857916,ŁÓDŹ
KAZIMIERZ,ABRAMCZUK,94062741755,CZĘSTOCHOWA
CEZARY,SAŁACIŃSKI,58040252710,ZABRZE
ANTONI,WIDUCH,64060588612,GDAŃSK
GABRIELA,UBYSZ,80121733422,KATOWICE
IGOR,GOS,51072232676,RZESZÓW
JULIA,ISKRA,60051350109,WARSZAWA
MIŁOSZ,KUCHARZ,63082538191,BYDGOSZCZ
KAROLINA,PIERŚCIŃSKA,56012115885,ZABRZE
EMILIA,BOTOR,83021734688,WROCŁAW
ZOFIA,OPAS,79021264044,GLIWICE
LILIANNA,WIKTOROWICZ,78082289947,ŁÓDŹ
HENRYK,WIERZCHOWSKI,94101806518,BIAŁYSTOK
NINA,NIEWIADOMSKA,94080535007,BYDGOSZCZ
NIKOLA,DALECKA,60050115824,RADOM
ANTONI,ŻÓŁTEK,56080563012,WARSZAWA
ALEKSANDRA,ENGEL,88021056362,RYBNIK
ARTUR,SALWIN,77101928074,BIAŁYSTOK
KAJA,GODLEWSKA,79042276804,BYDGOSZCZ
TADEUSZ,CIEŚLA,86112610570,SOSNOWIEC
STANISŁAW,WALICKI,93080392554,SZCZECIN
JULIA,GÓRNIK,96070989847,OLSZTYN
BRUNO,GORGOL,96071556298,ZABRZE
KAROLINA,KAMIŃSKA,61090867526,RZESZÓW
MAJA,BRONICKA,67102623908,KIELCE
ALEKSANDER,KAŁUŻYŃSKI,52062134730,SOSNOWIEC
MARIA,LEPA,83020859961,BIAŁYSTOK
KRZYSZTOF,YURCHENKO,74121891753,WARSZAWA
JAKUB,ZAPOLSKI,75082270590,RYBNIK
TADEUSZ,BOCHEŃSKI,48121694774,ZABRZE
TYMON,PLACEK,93081482332,WARSZAWA
HANNA,OKRASKA,82060529364,OPOLE
ZUZANNA,ULEWICZ,54031289886,TYCHY
MILENA,DUMAŃSKA,64051050606,GLIWICE
ZOFIA,JANOSZEK,56030728787,POZNAŃ
WOJCIECH,PRZEKOP,76051811316,OPOLE
ADAM,VOITOVYCH,99100412578,POZNAŃ
LENA,BARGIEŁ,68011199382,GDAŃSK
MAKSYMILIAN,TOKARZ,66042688395,LUBLIN
IGNACY,RDUCH,68010623472,TORUŃ
MATYLDA,CHROBAK,81110216800,OLSZTYN
ANTONINA,HECZKO,63090112049,GDYNIA
STANISŁAW,FALĘCKI,63060305910,POZNAŃ
NIKODEM,PAŁASZEWSKI,67071856053,TYCHY
AMELIA,LAKATOSH,92012483567,RADOM
DAWID,WATKOWSKI,50022308990,BIAŁYSTOK
TYMOTEUSZ,KOSZYK,89092632732,BYTOM
MARTYNA,DOBRUCKA,69030270280,TORUŃ
ALEKSANDER,KONDRATOWICZ,77070486414,SZCZECIN
AMELIA,STANASZEK,72050869001,TORUŃ
KLARA,ŁOBODA,85022456444,GDAŃSK
MACIEJ,BARCIK,68032515913,WARSZAWA
TYMOTEUSZ,SKOTAREK,50122035912,GDAŃSK
IGNACY,CHABA,65082894275,RYBNIK
CEZARY,KARALUS,93011975392,KIELCE
ALEKSANDER,PRZYBYSZ,87032785972,KATOWICE
DAWID,KRYNICKI,76032459993,BIAŁYSTOK
MATYLDA,CYMER,68081981402,KRAKÓW
OSKAR,SZKARADEK,92022666838,GDAŃSK
HANNA,IWASZKIEWICZ,52112049526,TYCHY
NADIA,MAJOS,96062344307,GDYNIA
HENRYK,MYRDA,72102137316,KATOWICE
LEON,BABENKO,80082502016,POZNAŃ
NIKODEM,MAŁYS,85101881654,RZESZÓW
STANISŁAW,WIERZCHOWSKI,65102582453,KIELCE
ARTUR,GŁÓWCZYŃSKI,77060970577,SOSNOWIEC
NATALIA,PECIAK,48040125505,RZESZÓW
ARTUR,ŁAWSKI,92020343412,GDYNIA
NATALIA,MATUŁA,86082037583,TYCHY
ADAM,LUTSENKO,74072522352,TYCHY
AMELIA,LECHOWICZ,91102132828,LUBLIN
IGA,BUDKOWSKA,91051605364,KATOWICE
KAZIMIERZ,SIEDLIK,74082741170,ZABRZE
BARTŁOMIEJ,STANIK,84102712957,CZĘSTOCHOWA
CEZARY,ANIOŁA,84091849772,BYDGOSZCZ
NIKODEM,KYRCZ,82102567930,GDYNIA
ALAN,BZYMEK,62101876790,SZCZECIN
IGA,OSMULSKA,70122122088,RYBNIK
MIA,ŁAPIŃSKA,77081852240,GDAŃSK
KAROL,ŁAGOCKI,72051931030,RZESZÓW
MILENA,KORYTOWSKA,93042861880,CZĘSTOCHOWA
ANTONI,KRÓLIKIEWICZ,94032109712,WROCŁAW
LAURA,BONA,99071813348,SZCZECIN
ALEKSANDER,RUSZAŁA,63031950954,TYCHY
MICHALINA,OLMA,89060845083,RZESZÓW
HENRYK,SOBIESZCZAŃSKI,57121398419,RZESZÓW
LENA,WITKIEWICZ,98020315888,WROCŁAW
NATAN,RAGUS,90121328712,GDAŃSK
ARTUR,GAJKOWSKI,97062073673,BIAŁYSTOK
ANTONI,SOBSTYL,60121590432,RZESZÓW
LIWIA,ROMANKIEWICZ,60051614728,OLSZTYN
JAKUB,RUDYK,91082676472,SOSNOWIEC
JAGODA,KOPAŁA,95110640945,KATOWICE
LAURA,CHOJECKA,83110151647,KATOWICE
JAGODA,MAKSYMIUK,85021461602,KIELCE
JAN,BAGIŃSKI,81081344090,SOSNOWIEC
ARTUR,NIEDŹWIECKI,83102136915,KIELCE
KRZYSZTOF,KUMOREK,49042379930,GDYNIA
BRUNO,FELIŃSKI,74050775676,KIELCE
MACIEJ,GRZYB,68101805372,OLSZTYN
KAROL,ARCZEWSKI,92092821498,KIELCE
JULIAN,MĘCIK,69012375030,SOSNOWIEC
WIKTORIA,CHOCHÓŁ,54011059147,OPOLE
KACPER,MISZKURKA,91091375397,RADOM
OSKAR,STRUSIŃSKI,53080294858,BYTOM
FILIP,MATYSIAK,57012215412,RZESZÓW
KACPER,ŚWITEK,57110974176,BYDGOSZCZ
DOMINIK,BŁAUT,98080275797,BYDGOSZCZ
RÓŻA,CIEĆKO,50011868001,BIAŁYSTOK
JAN,KAWULOK,99060164514,LUBLIN
MARCEL,DRUSZCZ,52081008535,GDYNIA
LILIANNA,ŻELAZNA,65090671427,SOSNOWIEC
FRANCISZEK,BRODNICKI,55102334254,BYTOM
FILIP,CEGLIŃSKI,83030859673,TYCHY
FILIP,HENDZEL,74021674975,GDYNIA
LILIANA,CZERNIAKOWSKA,97081436488,LUBLIN
ANTONINA,BANASZEWSKA,64121741385,ZABRZE
BLANKA,KARAŚ,86052686920,GLIWICE
OLIWIER,FRIEDRICH,61110897571,BYDGOSZCZ
KACPER,RUSINEK,52121555875,KATOWICE
LIWIA,ZIEMIAŃSKA,95101286325,KRAKÓW
MIKOŁAJ,FIK,63021445458,ZABRZE
MIŁOSZ,PASTUSZKA,78122599817,POZNAŃ
MAJA,SUPERSON,92041484883,KRAKÓW
JAN,BEREDA,56121996377,POZNAŃ
AMELIA,NOWORYTA,61061655989,RADOM
LIWIA,ZUBRZYCKA,53051952508,WROCŁAW
MATEUSZ,CIEĆKO,90040162778,OLSZTYN
ARTUR,PNIEWSKI,73092301251,WROCŁAW
ZUZANNA,ANTONIAK,51012526643,BYDGOSZCZ
OSKAR,CHROSTOWSKI,81072474958,BYDGOSZCZ
WIKTORIA,GUT,58081785305,POZNAŃ
ŁUCJA,GONTARZ,82100873326,RADOM
MAKSYMILIAN,SOŚNIAK,63021503975,KIELCE
CEZARY,CHMIELOWIEC,71030927271,WROCŁAW
RÓŻA,BARAN,54102007982,RYBNIK
MARTYNA,KUKAWSKA,63091869842,SZCZECIN
IGOR,WĄSIK,76062126638,GLIWICE
WIKTOR,TUR,81071193691,POZNAŃ
SARA,ZAJCHOWSKA,57020640743,WROCŁAW
BARTŁOMIEJ,KUCZERA,55042448851,LUBLIN
FRANCISZEK,ZAKHARCHUK,88102204313,BYTOM
ADAM,MISIASZEK,66011277836,KIELCE
STANISŁAW,KOSTUR,86032355618,BYTOM
LILIANA,FURMAŃSKA,89090984900,RZESZÓW
SARA,MARJAŃSKA,50100990003,BIAŁYSTOK
WERONIKA,MIGAS,78110605340,LUBLIN
OSKAR,WOJNICKI,80020155455,GLIWICE
MATEUSZ,GROBELSKI,67112465213,GDYNIA
KORNELIA,FALĘCKA,63032179907,ZABRZE
MIŁOSZ,KAJSTURA,92122888735,RYBNIK
BARTOSZ,KOZUBEK,77030753150,OPOLE
ANASTAZJA,CIACH,90100984407,OLSZTYN
ARTUR,KUBAT,95032112776,SZCZECIN
AMELIA,CZARNIK,49070207041,LUBLIN
KAJA,NACZK,50100729724,OLSZTYN
ARTUR,STAŃSKI,95070989833,GDYNIA
MARTYNA,DYBAŁA,57112267129,GDYNIA
KACPER,SOJDA,53120624778,OPOLE
ANTONI,STILLER,61052372597,TYCHY
MARCEL,KWAK,93061198033,LUBLIN
JULIAN,RODAK,93080638615,BIAŁYSTOK
JULIAN,MACIEJEWSKI,82120338455,KRAKÓW
EMILIA,GARSKA,82100377523,CZĘSTOCHOWA
NINA,STARZYK,54122643082,WARSZAWA
KAROLINA,SUCHORSKA,50012167321,KIELCE
MILENA,MAŃSKA,94060945428,SOSNOWIEC
DANIEL,FITA,87081312915,TORUŃ
IGNACY,WRZOSEK,53062427910,RZESZÓW
MARCEL,TECŁAW,71100231237,BIAŁYSTOK
KAZIMIERZ,MIROŃCZUK,51021906518,RYBNIK
ANNA,NOBIS,49011670386,TYCHY
TOMASZ,WOJTAS,51111547813,ZABRZE
BRUNO,KUCHARZYK,49102590090,BYTOM
STANISŁAW,WĄSIK,54071013275,ŁÓDŹ
FILIP,ŁASICA,50062025990,GLIWICE
AGATA,STANISŁAWSKA,97110257660,GDYNIA
MICHAŁ,PANASIEWICZ,53062825733,GDAŃSK
GABRIELA,GOC,88031317040,SOSNOWIEC
CEZARY,BUGALSKI,51101152191,WARSZAWA
KAROLINA,KOŚLA,56010727646,BIAŁYSTOK
JAN,KORNAGA,95102422578,BYTOM
KSAWERY,SIECZKOWSKI,47052316355,BIAŁYSTOK
MIKOŁAJ,SZELA,57060761994,RYBNIK
POLA,FESENKO,50020280207,CZĘSTOCHOWA
KRZYSZTOF,BĘDKOWSKI,82060448554,ŁÓDŹ
PIOTR,RUSEK,54081528776,WROCŁAW
BARTŁOMIEJ,ROMANIAK,71081253636,WROCŁAW
LEON,NGUYỄN,85071876154,RZESZÓW
SARA,SZLACHETKA,78011299644,BIAŁYSTOK
PAWEŁ,BARANOWICZ,94010756416,POZNAŃ
TYMON,BIALIK,79071382674,RZESZÓW
KAROL,KRAS,78050117217,TYCHY
MATEUSZ,STÓJ,55021566513,BYDGOSZCZ
NIKOLA,ŁAWRYNOWICZ,98120864082,KRAKÓW
NADIA,PRZĄDKA,87090680246,TYCHY
OSKAR,FILAS,66052473935,BYTOM
OSKAR,ROSŁON,92052275412,KRAKÓW
BRUNO,SIWECKI,54032003337,TYCHY
HENRYK,PIECHOTA,95121411936,CZĘSTOCHOWA
NATALIA,GRZEGORZEK,84051181323,POZNAŃ
NINA,PILAREK,69112252100,SOSNOWIEC
BARBARA,STASIOWSKA,94022078063,POZNAŃ
HENRYK,FABIJAŃSKI,89042580574,BIAŁYSTOK
RÓŻA,KŁUSEK,86051342380,TYCHY
MARTYNA,NIECIECKA,73101983267,RADOM
ALEKSANDRA,KRAVETS,99061480660,OLSZTYN
GABRIEL,PELKA,63040368696,GDAŃSK
DOMINIK,DUSZKIEWICZ,76082757814,ZABRZE
LAURA,SZCZUDŁO,58011591761,ZABRZE
ANIELA,SOBOCIŃSKA,62062734380,OLSZTYN
PAWEŁ,CZAIŃSKI,48041804053,KRAKÓW
NELA,LEMIESZ,52110299725,BYDGOSZCZ
FILIP,RYNKOWSKI,90092146915,CZĘSTOCHOWA
NIKOLA,PARSZEWSKA,98091309520,POZNAŃ
BLANKA,FRĄK,91060713321,CZĘSTOCHOWA
MARCEL,KŁODOWSKI,73121198096,ZABRZE
WOJCIECH,KURDZIEL,97051096799,WARSZAWA
FABIAN,LUTY,63020718350,WROCŁAW
MAKSYMILIAN,MARUSZAK,60041702636,TORUŃ
ALICJA,SEREK,68121492686,BYTOM
LENA,YAREMCHUK,62052185800,LUBLIN
ANASTAZJA,BORYSENKO,94081054964,LUBLIN
NELA,PASICHNYK,61021880760,POZNAŃ
ARTUR,LATKO,67111660597,KATOWICE
ANASTAZJA,GRYCZ,92120107947,ŁÓDŹ
AGATA,KĘPCZYŃSKA,76050657987,SZCZECIN
HUBERT,JAGUSIAK,52021852197,SZCZECIN
FILIP,BĄKOWSKI,69031218731,LUBLIN
DAWID,KUBOŃ,62120820177,KIELCE
HANNA,PISKORSKA,47011881088,CZĘSTOCHOWA
TOMASZ,ŻYTO,82041214874,KRAKÓW
PAWEŁ,MAJCHERCZYK,84072404436,WROCŁAW
JAGODA,JANIEC,73092469407,POZNAŃ
LILIANA,WYRWAŁ,88052744902,POZNAŃ
BARBARA,GLONEK,79111801329,BYTOM
LIWIA,DYKAS,99122309881,RZESZÓW
MAJA,STAŚKO,98092183102,TYCHY
TOMASZ,GUMIENNY,68100558110,KATOWICE
NINA,OSTAPOWICZ,86090190063,BYTOM
LILIANNA,ZELEWSKA,73032582900,ŁÓDŹ
MIŁOSZ,KOSIOROWSKI,48100234533,TORUŃ
KAROL,KUKIEŁKA,59091348497,RZESZÓW
KACPER,ZHUKOV,54052690991,TYCHY
IGNACY,MIŁOSZEWSKI,61121450691,ŁÓDŹ
MIKOŁAJ,DYBAŁ,94052523214,WROCŁAW
OLIWIA,JAKUBEK,48051474407,TYCHY
MICHAŁ,STRZELEC,88080424099,BIAŁYSTOK
KORNELIA,ŻYŁA,94060656622,RZESZÓW
ZUZANNA,KOŚCIÓŁEK,96040162747,BYTOM
LENA,JASZCZYK,53032100144,BIAŁYSTOK
JAKUB,STASIEWICZ,70081185895,RADOM
OLIWIA,JAKÓBOWSKA,75031331660,CZĘSTOCHOWA
KAROL,STRYJEWSKI,81091771095,SOSNOWIEC
EMILIA,PRZYBOROWSKA,78090565382,RYBNIK
GABRIEL,GONET,81060642815,ZABRZE
KORNELIA,GRZANKOWSKA,99050504948,POZNAŃ
NIKODEM,ROMANEK,95010611518,OLSZTYN
MATEUSZ,KYCIA,60121064197,KRAKÓW
TYMON,MOROZ,66122286176,GDAŃSK
MAJA,GODZISZEWSKA,59051082162,KATOWICE
PIOTR,JANKOWSKI,56012346112,CZĘSTOCHOWA
ADAM,CHYŁA,69012429919,OLSZTYN
MARIA,SZWEDOWSKA,83020846828,ZABRZE
ZOFIA,SENGER,65042850004,GDAŃSK
BARTŁOMIEJ,WINEK,71020626971,GDYNIA
JULIA,DEC,72050686180,KIELCE
LILIANA,POMYKAŁA,74072430068,KRAKÓW
ALEKSANDRA,SZPILA,90022472387,BYDGOSZCZ
MATEUSZ,GRYGOROWICZ,79050489855,SOSNOWIEC
NATAN,MAJERSKI,52090536710,TYCHY
TYMON,HARABURDA,91050248230,LUBLIN
TYMOTEUSZ,MOSAKOWSKI,50102682130,BYTOM
EMILIA,GRABOWICZ,69061932902,KRAKÓW
LEON,JAJKO,66070502515,RZESZÓW
NIKODEM,CHUDZIK,50092780511,GDAŃSK
MATEUSZ,KUCZKOWSKI,94101449470,GLIWICE
SARA,PYTKOWSKA,82110803087,SOSNOWIEC
ANNA,OLKO,96111980985,RYBNIK
LIWIA,SIERADZKA,99071161763,RYBNIK
MARTYNA,BANASZEK,63122829807,KIELCE
MACIEJ,WOLIŃSKI,91060586959,SOSNOWIEC
KAZIMIERZ,STOJANOWSKI,55080881872,BIAŁYSTOK
TOMASZ,DĄBEK,49030134211,GDYNIA
KAROL,BOBKOWSKI,95071877634,GDYNIA
JAN,BUJALSKI,78071260733,POZNAŃ
PIOTR,BRONISZEWSKI,50121531314,BYDGOSZCZ
TOMASZ,BABICZ,52090613537,BIAŁYSTOK
JAKUB,MIODOŃSKI,52060296799,SOSNOWIEC
MILENA,SZPILA,49041880084,GLIWICE
LIWIA,BABICZ,51050863906,TORUŃ
KORNELIA,MELNYCHENKO,85092013624,CZĘSTOCHOWA
ZOFIA,RAJCHEL,78092226462,RADOM
AGATA,PRUSINOWSKA,93042700326,GLIWICE
ANTONI,FRYDRYCHOWICZ,88050686696,RYBNIK
TYMON,SKŁODOWSKI,68121324138,KIELCE
DOMINIK,ZACHAREK,79010673696,TORUŃ
ARTUR,OCHNIO,94040436551,WROCŁAW
KAROLINA,MASTEJ,49112376868,RADOM
HUBERT,SOLARSKI,81072135754,TORUŃ
ALEKSANDER,GORĄCY,93122378237,KATOWICE
ALAN,SZOPIŃSKI,82100849979,WROCŁAW
FRANCISZEK,PERCZAK,72052336436,POZNAŃ
OLIWIER,SANETRA,90042022335,KIELCE
ALICJA,BOGUMIŁ,55020554641,OPOLE
BLANKA,TYSZKIEWICZ,76071756507,WARSZAWA
BARBARA,GRELA,86091942981,ŁÓDŹ
AGATA,DZIKA,54111104520,GDYNIA
HANNA,KOSICKA,77042135429,RYBNIK
PAWEŁ,KOJDER,89121258311,RYBNIK
TYMON,ZGODA,68061135291,POZNAŃ
KAJA,KACA,68111495183,TORUŃ
BLANKA,SCHULZ,92072545966,RADOM
ANNA,GĘSICKA,78040488381,BYTOM
DAWID,BOJCZUK,82070458994,RZESZÓW
MARCELINA,MAŁECKA,63020889367,ŁÓDŹ
WIKTOR,SABAT,68120424618,ZABRZE
ALEKSANDER,VELYCHKO,55021426875,RYBNIK
KACPER,HONCHAR,94032345812,LUBLIN
AGATA,DUŁAK,98111614529,RYBNIK
PAWEŁ,MICHALSKI,89031799433,CZĘSTOCHOWA
ALEKSANDRA,SOBÓTKA,87072236440,KATOWICE
BARBARA,KAFEL,56080534688,OLSZTYN
SARA,WZOREK,95111871607,KIELCE
MATEUSZ,WAŻNY,84070500516,OLSZTYN
DOMINIK,LIBERACKI,74112378213,RZESZÓW
ZUZANNA,PIETRUS,51072290009,RYBNIK
FRANCISZEK,BOGDANOWICZ,88022539014,POZNAŃ
ANTONI,WUJEK,57082596554,CZĘSTOCHOWA
NELA,DAWIDOWSKA,81090284967,KRAKÓW
NELA,KAMPA,86120633165,RADOM
ANASTAZJA,MACHAŁA,63071213149,TORUŃ
MARCELINA,SOCZEWKA,98072030786,BIAŁYSTOK
ALEKSANDRA,KAPRAL,73111463284,RADOM
MIKOŁAJ,SIP,71041649795,ZABRZE
TYMON,PĄGOWSKI,91062700652,BYTOM
IGA,FURTAK,71081807929,RYBNIK
MARCEL,PŁUSA,98032217037,OPOLE
JAKUB,DRYGAS,99101622797,SOSNOWIEC
RÓŻA,SKIBICKA,77122488727,KATOWICE
MIŁOSZ,KUBIACZYK,65010221875,KRAKÓW
JAGODA,KWAS,89060295169,RADOM
IGOR,DULAK,68041506990,CZĘSTOCHOWA
LENA,FICEK,96080177281,ŁÓDŹ
JAKUB,BATOR,57112882957,KRAKÓW
JAGODA,DANISZ,61090496562,WROCŁAW
KRZYSZTOF,KORBUT,56020974473,BIAŁYSTOK
ALEKSANDER,SZNAJDER,66121509433,BIAŁYSTOK
MIKOŁAJ,SZMAJ,65032459333,TYCHY
LAURA,KASPERSKA,77070164407,OPOLE
NATAN,BAKALARCZYK,65112765753,CZĘSTOCHOWA
DOMINIK,RAŹNY,76061586190,ŁÓDŹ
HENRYK,KUCHCIŃSKI,67081674213,BYTOM
BARTOSZ,GRUND,53061295312,POZNAŃ
NADIA,RUTKIEWICZ,47090875346,BIAŁYSTOK
KAROL,JOCHYMEK,94100563591,WROCŁAW
TYMOTEUSZ,MOŚCICKI,84112893118,POZNAŃ
NIKODEM,JARZĘBSKI,75090701591,TYCHY
LIWIA,MANIA,68051382388,KIELCE
FABIAN,LIBERA,62042857550,POZNAŃ
MAKSYMILIAN,JAROSIŃSKI,91082031955,WROCŁAW
MIŁOSZ,KOŹLIK,88101534276,KIELCE
FRANCISZEK,ROSŁON,90041767752,TORUŃ
MAJA,MISIAK,89031445560,KIELCE
JULIA,PĄCZKOWSKA,61072172328,KATOWICE
WOJCIECH,BRZEZICKI,74040884330,KIELCE
ANNA,KASZA,49110407889,BYTOM
MATYLDA,PRUS,52050864205,GLIWICE
FRANCISZEK,SUCHORSKI,86101488513,ZABRZE
ADAM,DZIUBAN,68041791094,ŁÓDŹ
STANISŁAW,WILGA,75020731859,SOSNOWIEC
DAWID,CHRZANOWSKI,62050655499,ZABRZE
KLARA,KLUSKA,99072436425,KRAKÓW
PAWEŁ,STYRNA,60072675539,TORUŃ
WIKTORIA,LOSKA,56040569205,RZESZÓW
MIA,KOŚCIAŃSKA,90061758127,OLSZTYN
MATEUSZ,SYGUŁA,98011945614,GDAŃSK
ARTUR,PĘDZIK,63020651717,RYBNIK
MAGDALENA,KUCHAREK,98082028022,RZESZÓW
MICHAŁ,PUCH,94101318158,OPOLE
TYMON,CZUBASZEK,74092098271,TORUŃ
ANTONI,PARCZEWSKI,89090988531,RYBNIK
FRANCISZEK,KARP,98062727814,KIELCE
IGA,DYCHA,96042842681,BYTOM
MAGDALENA,GOLUCH,58060477687,WROCŁAW
KAJA,KUBISZYN,88101874126,GLIWICE
STANISŁAW,ULIASZ,68070722114,BIAŁYSTOK
NATAN,MIGAS,91062086495,OPOLE
CEZARY,FURGA,85080461695,GDAŃSK
KLARA,HAMERLA,99040766045,RYBNIK
NADIA,BAKALARCZYK,94111237823,GDAŃSK
TADEUSZ,KUZAK,95071681677,WARSZAWA
ANTONINA,WĘŻYK,80042070303,SZCZECIN
AGATA,WOJTOWICZ,49070732866,WROCŁAW
POLA,ZUBA,85081838865,WARSZAWA
ANIELA,HAŁAS,63040116626,POZNAŃ
ALEKSANDER,PASTUSZAK,72022230417,KRAKÓW
MILENA,URYGA,59071354429,ZABRZE
TYMOTEUSZ,SKULIMOWSKI,54101942755,TORUŃ
OLIWIA,DZIADEK,71091982706,RYBNIK
BARBARA,BŁAŻEJCZAK,64111033269,SZCZECIN
WIKTORIA,LANG,62042147581,GDAŃSK
HANNA,MICHALCZYK,54102027320,ŁÓDŹ
NIKOLA,PRZEŹDZIECKA,58031990389,BYTOM
KLARA,KULYK,88050431606,RADOM
BARBARA,STANISŁAWSKA,56052008881,RADOM
KLARA,PIŁKA,63080191448,CZĘSTOCHOWA
TADEUSZ,SADOCH,53120824018,GDAŃSK
NINA,KORCZYŃSKA,99092733861,POZNAŃ
MICHAŁ,KRUSZCZYŃSKI,68010200452,CZĘSTOCHOWA
HENRYK,BEREDA,62100952678,OPOLE
MACIEJ,MONETA,75091897697,CZĘSTOCHOWA
MICHALINA,BIAŁASIK,66092518643,SZCZECIN
OLIWIER,DYLONG,93032710815,RADOM
KLARA,GARDOCKA,72112159262,TORUŃ
MARCEL,MATEJEK,55080344815,ZABRZE
ANASTAZJA,BIELSKA,80052484906,OPOLE
ALICJA,ŚLUSARSKA,89092180301,TORUŃ
MAJA,NIEZABITOWSKA,71072753586,BYDGOSZCZ
JULIAN,DOLATOWSKI,59030385750,TORUŃ
HELENA,ANTONIEWSKA,98031218807,BYTOM
TYMOTEUSZ,BOBROWICZ,58080904979,CZĘSTOCHOWA
TOMASZ,PASTUSZAK,58051949232,RYBNIK
CEZARY,NAUMENKO,90022601113,RADOM
NIKOLA,CZARNY,51051555485,RADOM
MIŁOSZ,SKUBISZEWSKI,54010597851,SZCZECIN
KAROLINA,KRUPKA,48092766046,TORUŃ
MILENA,KSIĘŻOPOLSKA,48030723442,BIAŁYSTOK
MIŁOSZ,STOJANOWSKI,59121797398,KATOWICE
ARTUR,OLESZKIEWICZ,51122601436,TORUŃ
PIOTR,SĘDZIAK,71031209598,ŁÓDŹ
HENRYK,NAZARKO,52012493315,GDYNIA
NIKOLA,SOBKIEWICZ,90040528345,OLSZTYN
MIA,MAREK,69120249048,ŁÓDŹ
LIWIA,GRYKO,68091288402,GLIWICE
ANNA,IGIELSKA,89030628862,KIELCE
MARIA,POKUSA,75101637325,GDAŃSK
TYMOTEUSZ,CIEĆWIERZ,97100537658,ŁÓDŹ
RÓŻA,JAJKO,50092337967,BIAŁYSTOK
STANISŁAW,PROCH,60090577830,TYCHY
NELA,ORMAN,96012106565,BIAŁYSTOK
KAROL,PETRUK,73121604573,BYDGOSZCZ
KAJA,TOMCZYŃSKA,65112231181,ZABRZE
OLIWIA,PŁATEK,72112840063,BIAŁYSTOK
ALEKSANDRA,PAC,98041311686,OPOLE
ALEKSANDRA,SZCZYPKA,80041139706,OLSZTYN
LIWIA,DYBALSKA,53072355068,BIAŁYSTOK
TYMON,WYCISK,72021481852,CZĘSTOCHOWA
IGNACY,CIESZYŃSKI,73012378938,BYDGOSZCZ
OSKAR,FIRLEJ,82080866432,SOSNOWIEC
ALEKSANDRA,BORYSIEWICZ,77031743729,KRAKÓW
TADEUSZ,BARCZYŃSKI,80091084958,KRAKÓW
AGATA,PARZYSZEK,50081239366,BYDGOSZCZ
HENRYK,GŁODKOWSKI,63012686610,RYBNIK
KAZIMIERZ,NIZIO,73120610475,KRAKÓW
BARBARA,IDZIK,71121691504,WARSZAWA
FILIP,KOŁODZIEJ,81042881510,SOSNOWIEC
GABRIEL,DRELICH,80052576079,GDAŃSK
ROZALIA,JUSZCZYK,71070284385,WARSZAWA
LILIANA,ORCHOWSKA,79041892800,ŁÓDŹ
MARTYNA,PŁOSZAJ,77011064260,BYTOM
LILIANNA,RAMOTOWSKA,89030231189,ŁÓDŹ
LAURA,KACZMARSKA,53050708864,LUBLIN
MATEUSZ,KMIOTEK,58042779998,KATOWICE
TOMASZ,ŚLIŻEWSKI,95060367438,ŁÓDŹ
KSAWERY,BAS,71111220913,OPOLE
TYMOTEUSZ,PROSTAK,72120981013,KRAKÓW
TOMASZ,MARIAŃSKI,70092541295,LUBLIN
HUBERT,WALIGÓRA,99082732752,WROCŁAW
HUBERT,KURANT,52010952431,OPOLE
JAKUB,GRUSZECKI,96030558234,BYDGOSZCZ
ANNA,RUBIN,97070719165,OPOLE
DAWID,KASZEWSKI,81051438996,SZCZECIN
MAGDALENA,DURZYŃSKA,59110391281,CZĘSTOCHOWA
BARTŁOMIEJ,PUCZYŃSKI,50072135419,LUBLIN
ADAM,BEDNARCZYK,71121409415,BYTOM
PIOTR,SŁABOSZ,60070174073,POZNAŃ
LIWIA,JAKUBOWICZ,77091027061,WROCŁAW
ZOFIA,ROGACKA,59052142362,OLSZTYN
KAJA,BURZA,91042113885,GDYNIA
KAROL,ŁOPATKA,52111717798,ŁÓDŹ
TOMASZ,SZOKA,60101397332,GLIWICE
MARIA,BARTOSZEWSKA,79020818940,RADOM
IGA,MIZGAŁA,70102035140,OPOLE
NIKOLA,RUDY,50121682824,GLIWICE
FABIAN,KOTLEWSKI,61041723631,OLSZTYN
JAN,KRYSIUK,62042163796,KATOWICE
KAJA,KARŁOWSKA,95011962100,GLIWICE
TOMASZ,GIL,47091103138,KRAKÓW
KAJA,OLBRYCH,58012659788,LUBLIN
MARIA,WOJSA,50080656446,SOSNOWIEC
TOMASZ,GIZA,87010742499,OPOLE
ANNA,KASZKOWIAK,82111314620,CZĘSTOCHOWA
HENRYK,KLONOWSKI,62122264774,GDAŃSK
BLANKA,POPOVYCH,61102433402,ZABRZE
TYMOTEUSZ,PIWOWAR,49042310957,ZABRZE
GABRIELA,ROWICKA,63070248101,GDAŃSK
KRZYSZTOF,DYRCZ,86101630658,KIELCE
NIKOLA,KOSZYKOWSKA,52071092924,LUBLIN
